9450615;Olga Baysal;;https://hdl.handle.net/10012/8380|https://www.base-search.net/Record/bdce0f8c7b011233a40c1838519db48a11a8a761334c141ba5453943e7a6dbe3;;;;;phd/basesearch/Baysal14;04/05/2022;;base-search.net (ftunivwaterloo:oai:uwspace.uwaterloo.ca:10012/8380);source;;;;;University of Waterloo, Ontario, Canada;;;;;Supporting Development Decisions with Software Analytics.;;2014
9380223;Fisnik Kraja;;https://d-nb.info/1031075216|https://nbn-resolving.org/urn:nbn:de:bvb:91-diss-20121206-1115340-1-0;;;;;phd/dnb/Kraja12;17/07/2021;;;;;;;;Technical University Munich;;;;;Designing High Performance Computing Architectures for Reliable Space Applications.;;2012
9420735;Yifan Li;;https://tel.archives-ouvertes.fr/tel-01956979;oa;;;;phd/hal/Li17d;21/07/2020;;;;;;;;Pierre and Marie Curie University, Paris, France;;;;;Edge partitioning of large graphs. (Partitionnement de grands graphes).;;2017
9375598;Matthew L. Welborn;;https://hdl.handle.net/1721.1/86556;;;;;phd/ndltd/Welborn00;04/05/2022;;ndltd.org (oai:dspace.mit.edu:1721.1/86556);source;;;;;Massachusetts Institute of Technology, Cambridge, MA, USA;;;;;Flexible signal processing algorithms for wireless communications.;;2000
9395395;Alexander Bunkowski;;http://pub.uni-bielefeld.de/publication/2517237|https://d-nb.info/1025374770|https://nbn-resolving.org/urn:nbn:de:hbz:361-25172370;;;;;phd/dnb/Bunkowski12;17/07/2021;;;;;;;;Bielefeld University;;;;;MCC-IMS data analysis using automated spectra processing and explorative visualisation methods.;;2012
9396284;Ilka Philippow;;https://d-nb.info/900179430;;;;;phd/dnb/Philippow89;17/07/2021;;;;;;;;Technische Hochschule Ilmenau, Germany;;;;;Fachsprach- und Betriebssystementwurf für die Mikroprozessor-Gerätetechnik.;;1989
9380165;Xiaoyan Jia;;https://d-nb.info/1021477044;;;978-3-938860-47-2;;phd/dnb/Jia12;17/07/2021;;;;;1-132;Vogt;;Dresden University of Technology;;;;;Indirect code generation for VLIW architectures and a hardware optimization algorithm.;;2012
9417147;C. G. Davies;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.382928;;;;;phd/ethos/Davies87;05/04/2022;;British Library, EThOS;source;;;;;University of Manchester, UK;;;;;An investigation into computer assisted program and system design.;;1987
9389196;Peter Stangier;;https://d-nb.info/941848604;;;978-3-8265-0157-9;;phd/dnb/Stangier94;17/07/2021;;;;;1-142;Shaker;;University of Cologne, Germany;;;;;Effiziente Algorithmen für Fluss- und Reihenfolgeplanungsprobleme.;;1994
9415283;Joseph R. Rabaiotti;;http://orca.cf.ac.uk/56185/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.584246;;;;;phd/ethos/Rabaiotti07;05/04/2022;;British Library, EThOS;source;;;;;Cardiff University, UK;;;;;Counter intrusion software : malware detection using structural and behavioural features and machine learning.;;2007
9437238;Martine Debut;;https://hal.archives-ouvertes.fr/tel-02826000;;;;;phd/hal/Debut04;12/05/2022;;;;;;;;François Rabelais University, Tours, France;;;;;Etude génétique de la qualité de la viande de poulet en relation avec le stress avant abattage.;;2004
9411181;François Siewe;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.414931;;;;;phd/ethos/Siewe05;05/04/2022;;British Library, EThOS;source;;;;;De Montfort University, Leicester, UK;;;;;A compositional framework for the development of secure access control systems.;;2005
9407486;Francisco Vilar Brasileiro;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.260827|https://hdl.handle.net/10443/1971;;;;;phd/ethos/Brasileiro95;04/05/2022;;British Library, EThOS;source;;;;;Newcastle University, Newcastle upon Tyne, UK;;;;;Constructing fail-controlled nodes for distributed systems : a software approach.;;1995
9406137;J. N. Barrett;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.449037;;;;;phd/ethos/Barrett78;05/04/2022;;British Library, EThOS;source;;;;;University of Surrey, Guildford, UK;;;;;Interaction between Controls and Displays During the Approach Manoeuvre of V/STOL Aircraft.;;1978
9430444;Neil Zeghidour;;https://tel.archives-ouvertes.fr/tel-02278616;oa;;;;phd/hal/Zeghidour19;21/07/2020;;;;;;;;PSL Research University, Paris, France;;;;;Learning representations of speech from the raw waveform. (Apprentissage de représentations de la parole à partir du signal brut).;;2019
9402747;Neda Azarmehr;;https://eprints.lincoln.ac.uk/id/eprint/49493/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.853956;;;;;phd/ethos/Azarmehr21;25/06/2022;;British Library, EThOS;source;;;;;University of Lincoln, UK;;;;;Automated echocardiographic image interpretation using artificial intelligence.;;2021
9402105;Daniel Lippuner;;https://d-nb.info/963700553;;;978-3-89649-755-0;;phd/dnb/Lippuner02;17/07/2021;;;;;1-158;Hartung-Gorre;;ETH Zurich, Zürich, Switzerland;;;;;Model based step size control for adaptive filters.;;2002
9399487;Peter Braeuning;;https://d-nb.info/881122025;;;;;phd/dnb/Braeuning87;17/07/2021;;;;;;;;Technische Hochschule Ilmenau, Germany;;;;;In-Circuit-Emulation und Hardware-Simulation zum Rechnerentwurf.;;1987
9426421;Athanasios Tsouanas;;https://tel.archives-ouvertes.fr/tel-02139060;oa;;;;phd/hal/Tsouanas14;21/07/2020;;;;;;;;École Nationale Supérieure de Lyon, France;;;;;On the Semantics of Disjunctive Logic Programs. (Sémantique des programmes logiques disjonctifs).;;2014
9395893;Andreas Berthold;;https://d-nb.info/850613906;;;;;phd/dnb/Berthold84;17/07/2021;;;;;;;;Dresden University of Technology, Germany;;;;;Qualifizierung der Effektivitätsermittlung von Automatisierungsmassnahmen in der Bauprojektierung.;;1984
9430700;Dogan Ulus;;https://tel.archives-ouvertes.fr/tel-01901576;oa;;;;phd/hal/Ulus18;21/07/2020;;;;;;;;Grenoble Alpes University, France;;;;;Pattern Matching with Time : Theory and Applications. (Filtrage par motif temporisé : Théorie et Applications).;;2018
9423667;Vincent Jantet;;https://tel.archives-ouvertes.fr/tel-00758301;oa;;;;phd/hal/Jantet12;21/07/2020;;;;;;;;University of Rennes 1, France;;;;;Layered Depth Images for Multi-View Coding. (Compression multi-vues par representation LDI (Layered Depth Images)).;;2012
9425867;Lila Kaci;;https://tel.archives-ouvertes.fr/tel-02888073;;;;;phd/hal/Kaci18;28/09/2020;;;;;;;;École centrale de Nantes, France;;;;;Conception et commande d'un robot industriel en bois. (Design and control of an industrial wooden robot).;;2018
9431060;Camille Guinaudeau;;https://tel.archives-ouvertes.fr/tel-00646522;oa;;;;phd/hal/Guinaudeau11;21/07/2020;;;;;;;;INSA de Rennes, France;;;;;Structuration automatique de flux télévisuels.;;2011
9409521;Srinivas;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.479225;;;;;phd/ethos/Srinivas07;05/04/2022;;British Library, EThOS;source;;;;;Loughborough University, UK;;;;;Data mining integrated architecture for shop floor control system.;;2007
9363953;Alexandros Kapravelos;;https://www.escholarship.org/uc/item/4rf82369;;;;;phd/us/Kapravelos15;15/06/2022;;;;;;;;University of California, Santa Barbara, USA;;;;;Analyzing and Defending Against Evolving Web Threats.;;2015
9447839;Michael Trinh;;https://hdl.handle.net/1903/4175|https://www.base-search.net/Record/72a798be815aac66ecf4b325d310c61ad86ce67d4ebde07685babc425419debd;;;;;phd/basesearch/Trinh06;04/05/2022;;base-search.net (ftunivmaryland:oai:drum.lib.umd.edu:1903/4175);source;;;;;University of Maryland, College Park, MD, USA;;;;;Achieving Global Synchrony in a Distributed System with Free-Running Local Clocks.;;2006
9369000;Boyuan Feng;;https://www.escholarship.org/uc/item/72v9w93k;;;;;phd/us/Feng22;15/06/2022;;;;;;;;University of California, Santa Barbara, USA;;;;;System for Efficient Big Data Analytics.;;2022
9440370;Christoph Daniel Kunz;;http://elib.uni-stuttgart.de/opus/volltexte/2006/2556/|https://d-nb.info/97880189X|https://d-nb.info/979977142|https://nbn-resolving.org/urn:nbn:de:bsz:93-opus-25560;;;3-936947-85-6;;phd/de/Kunz2006;17/07/2021;;;;;1-138;Jost-Jetter;;University of Stuttgart, Germany;;;;;Ein integrierter Ansatz zur wissensbasierten Informationsrecherche.;;2006
9448037;Xiang Zhu;;http://n2t.net/ark:/13030/m5tt4vs8|http://www.escholarship.org/uc/item/41t955vv|https://www.base-search.net/Record/4fd30ca6a99d5fd7ab11947b764549650311bd411eb66b363d3b94aa4f4747ef;;;;;phd/basesearch/Zhu13;02/05/2017;;base-search.net (ftcdlib:qt41t955vv);source;;;;;University of California, Santa Cruz, USA;;;;;Measuring Spatially Varying Blur and its Application in Digital Image Restoration.;;2013
9398968;Pietro Incardona;;https://d-nb.info/1266716815|https://nbn-resolving.org/urn:nbn:de:bsz:14-qucosa2-805197;;;;;phd/dnb/Incardona22;30/09/2022;;;;;;;;Dresden University of Technology, Germany;;;;;OpenFPM: A scalable open framework for particle and particle-mesh codes on parallel computers.;;2022
9445214;Bryan Robbins;;https://hdl.handle.net/1903/18233|https://www.base-search.net/Record/9f726fb2144e89a44dc0f65c959d18cf0ce853f9083565c0b7df542641a7f817;;;;;phd/basesearch/Robbins16;04/05/2022;;base-search.net (ftunivmaryland:oai:drum.lib.umd.edu:1903/18233);source;;;;;University of Maryland, College Park, MD, USA;;;;;A Binary Classifier for Test Case Feasibility Applied to Automatically Generated Tests of Event-Driven Software.;;2016
9402974;Riyanat O. Shittu;;http://openaccess.city.ac.uk/14592/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.685583;;;;;phd/ethos/Shittu16;05/04/2022;;British Library, EThOS;source;;;;;City University London, UK;;;;;Mining intrusion detection alert logs to minimise false positives & gain attack insight.;;2016
9443877;Mohammed Ayyoob Ahamed Hamza;;http://handle.unsw.edu.au/1959.4/70507|https://www.base-search.net/Record/5a01124057a0d3b3dfb862f5aed50d38e36cd7a806c21598957d565aa9047317;;;;;phd/basesearch/Hamza20;23/12/2020;;base-search.net (ftunswworks:oai:unsworks.library.unsw.edu.au:1959.4/70507);source;;;;;University of New South Wales, Sydney, Australia;;;;;Securing IoT Networks using Formal Behavioral Modeling and Dynamic Flow Management.;;2020
9373127;Sertac Karaman;;https://hdl.handle.net/1721.1/78449;;;;;phd/ndltd/Karaman12;04/05/2022;;ndltd.org (oai:dspace.mit.edu:1721.1/78449);source;;;;;Massachusetts Institute of Technology, Cambridge, MA, USA;;;;;Sampling-based algorithms for optimal path planning problems.;;2012
9446721;Xubo Wang;;http://handle.unsw.edu.au/1959.4/60433|https://unsworks.unsw.edu.au/fapi/datastream/unsworks:52219/SOURCE02?view=true|https://www.base-search.net/Record/bf730eaa3a5b074a6ae650fb9728aac697683f00f2bd18ddc60d5ad243fd26f5;;;;;phd/basesearch/Wang18f;15/11/2018;;base-search.net (ftunswworks:oai:unsworks.library.unsw.edu.au:1959.4/60433);source;;;;;University of New South Wales, Sydney, Australia;;;;;Efficiently Computing Exact Set Similarity Joins.;;2018
9409522;Mithileysh Sathiyanarayanan;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.821784|https://openaccess.city.ac.uk/id/eprint/25373/;;;;;phd/ethos/Sathiyanarayanan20;05/04/2022;;British Library, EThOS;source;;;;;City University London, UK;;;;;Visual analysis of e-mail communication to support digital forensics & e-discovery investigation in organisations.;;2020
9438514;Michael Golm;;http://www.opus.ub.uni-erlangen.de/opus/volltexte/2004/37/index.html|https://d-nb.info/966457978|https://d-nb.info/969197055|https://d-nb.info/972031928|https://nbn-resolving.org/urn:nbn:de:bvb:29-opus-371;;;;;phd/de/Golm2004;17/07/2021;;;;;1-186;;;University of Erlangen-Nuremberg, Germany;;;;;The structure of a type safe operating system.;;2002
9399940;Matthäus Zloch;;https://d-nb.info/1227038534|https://docserv.uni-duesseldorf.de/servlets/DocumentServlet?id=55326|https://nbn-resolving.org/urn:nbn:de:hbz:061-20210210-093521-4;;;;;phd/dnb/Zloch21;17/07/2021;;;;;;;;University of Düsseldorf, Germany;;;;;Facilitating Knowledge Graph Analysis - Acquisition and Large-Scale Analysis of Topological Graph Measures.;;2021
9366090;Konstantin Kuzmin;;https://hdl.handle.net/20.500.13015/2124;;;;;phd/us/Kuzmin17;27/09/2022;;;;;;;;Rensselaer Polytechnic Institute, USA;;;;;New approaches to efficient structural analysis of social and biological networks.;;2017
9437712;Wasif Gilani;;https://d-nb.info/984955240;;;;;phd/de/Gilani2007;17/07/2021;;;;;1-210;;;University of Erlangen-Nuremberg, Germany;;;;;A family-based dynamic aspect weaver.;;2007
9408430;Dan Chalmers;;http://sro.sussex.ac.uk/26306/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.554503;;;;;phd/ethos/Chalmers02;05/04/2022;;British Library, EThOS;source;;;;;Imperial College London, UK;;;;;Contextual mediation to support ubiquitous computing.;;2002
9406315;Sophia Kununka;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.779665|https://www.research.manchester.ac.uk/portal/en/theses/user-centric-privacy-policy-modelling(cedbc23a-fbb3-4b32-978d-fed3d6f311ea).html;;;;;phd/ethos/Kununka19;05/04/2022;;British Library, EThOS;source;;;;;University of Manchester, UK;;;;;User centric privacy policy modelling.;;2019
9408914;Daniel Paul Jenkins;;http://bura.brunel.ac.uk/handle/2438/5382|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.445921;;;;;phd/ethos/Jenkins08;05/04/2022;;British Library, EThOS;source;;;;;Brunel University London, UK;;;;;Cognitive work analysis : extensions and applications in command and control.;;2008
9430837;Romain Gallen;;https://tel.archives-ouvertes.fr/tel-00641797;oa;;;;phd/hal/Gallen10;21/07/2020;;;;;;;;Pierre and Marie Curie University, Paris, France;;;;;Assistance à la conduite en conditions atmosphériques dégradées par la prise en compte du risque routier. (Advanced driver assistance system in degraded weather conditions based on risk integration).;;2010
9396587;Lutz Molgedey;;https://d-nb.info/944208037;;;;;phd/dnb/Molgedey94;17/07/2021;;;;;gen-54;;;University of Kiel, Germany;;;;;Dynamik von Neuronalen Netzen.;;1994
9385360;Linda Mai Bui;;https://d-nb.info/1230061053|https://nbn-resolving.org/urn:nbn:de:bvb:91-diss-20210129-1545504-1-4;;;;;phd/dnb/Bui21;17/07/2021;;;;;;;;Technical University of Munich, Germany;;;;;Regression Optimization for Camera Localization.;;2021
9406256;Jabir Alshehabi Al-Ani;;http://repository.essex.ac.uk/27288/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.802430;;;;;phd/ethos/AlAni20;05/04/2022;;British Library, EThOS;source;;;;;University of Essex, Colchester, UK;;;;;Natural Language Processing methods for short informal text.;;2020
9365925;Benjamin E. Birnbaum;;https://hdl.handle.net/1773/22011;;;;;phd/us/Birnbaum12;04/05/2022;;;;;;;;University of Washington, USA;;;;;Algorithmic Approaches to Detecting Interviewer Fabrication in Surveys.;;2012
9391350;Nikolaus Franz Meier;;https://d-nb.info/930140923;;;;;phd/dnb/Meier92;17/07/2021;;;;;1-197;;;Technical University Munich, Germany;;;;;Aufbau eines integrierten EDV-Systems zur Planung, Durchführung und Auswertung von Feldversuchen.;;1992
9415368;Nathalie Dupuy;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.763962|https://hdl.handle.net/1842/33144;;;;;phd/ethos/Dupuy18;04/05/2022;;British Library, EThOS;source;;;;;University of Edinburgh, UK;;;;;Neurocomputational model for learning, memory consolidation and schemas.;;2018
9406125;Zheming Zuo;;http://nrl.northumbria.ac.uk/id/eprint/45073/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.820264;;;;;phd/ethos/Zuo20;05/04/2022;;British Library, EThOS;source;;;;;Northumbria University, Newcastle upon Tyne, UK;;;;;Feature extraction and encoding for video action recognition.;;2020
9424490;Pierre Boulet;;https://tel.archives-ouvertes.fr/tel-00564899;oa;;;;phd/hal/Boulet96;21/07/2020;;;;;;;;École normale supérieure de Lyon, France;;;;;Outils pour la parallélisation automatique. (Tools for automatic parallelization).;;1996
9453974;Joakim Gustafson;;https://nbn-resolving.org/urn:nbn:se:kth:diva-3460|https://www.base-search.net/Record/5e3bdfc976a5106c6d03351692979d262e0910296e377b71482ff95ffd4c6816;;;;;phd/basesearch/Gustafson02;12/02/2020;;base-search.net (ftkthstockholm:oai:DiVA.org:kth-3460);source;;;;;Royal Institute of Technology, Stockholm, Sweden;;;;;Developing Multimodal Spoken Dialogue Systems : Empirical Studies of Spoken Human-Computer Interaction.;;2002
9438348;Wolfgang Heenes;;https://d-nb.info/986693081;;;;;phd/de/Heenes2007;17/07/2021;;;;;1-249;;;Darmstadt University of Technology;;;;;Entwurf und Realisierung von massivparallelen Architekturen für globale zellulare Automaten.;;2007
9393180;Heiko Krumm;;https://d-nb.info/860236803;;;;;phd/dnb/Krumm84;17/07/2021;;;;;1-141;;;Karlsruhe Institute of Technology, Germany;;;;;Spezifikation, Implementierung und Verifikation von Kommunikationsdiensten für verteilte DV-Systeme.;;1984
9363615;Stephen B. Peckham;;;;;;;phd/us/Peckham89;04/04/2022;;;;;;;;Cornell University, USA;;;;;Incremental Attribute Evaluation and Multiple Subtree Replacements.;;1989
9391176;Arne Schmidt 0001;;https://d-nb.info/1230894667;;;;;phd/dnb/Schmidt20e;17/07/2021;;;;;;;;Braunschweig University of Technology, Germany;;;;;Algorithmic methods for coordinating swarms of simple robots.;;2020
9394249;Nils Asmussen;;https://d-nb.info/1192845390|https://d-nb.info/1226902189|https://nbn-resolving.org/urn:nbn:de:bsz:14-qucosa2-348862;;;;;phd/dnb/Asmussen19;17/07/2021;;;;;1-164;;;Dresden University of Technology, Germany;;;;;A new system architecture for heterogeneous compute units.;;2019
9412844;U. Ferizi;;http://discovery.ucl.ac.uk/1455976/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.632108;;;;;phd/ethos/Ferizi14;05/04/2022;;British Library, EThOS;source;;;;;University College London, UK;;;;;Compartment models and model selection for in-vivo diffusion-MRI of human brain white matter.;;2014
9372695;Robert F. Hodson;;;;;;;phd/ndltd/Hodson89;27/09/2017;;ndltd.org (oai:fsu.digital.flvc.org:fsu_78185);source;;;;;Florida State University, Tallahassee, USA;;;;;Real-time expert systems' computer architecture.;;1989
9413314;Mohamed Ahmed Mohamed Alloghani;;http://researchonline.ljmu.ac.uk/10545/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.771228;;;;;phd/ethos/Alloghani19;05/04/2022;;British Library, EThOS;source;;;;;Liverpool John Moores University, UK;;;;;An intelligent citizen-centric oriented model for egovernance: a UAE case study.;;2019
9383692;Thomas Kronfeld;;https://d-nb.info/1219534935|https://nbn-resolving.org/urn:nbn:de:bsz:ch1-qucosa2-346867;;;;;phd/dnb/Kronfeld19;17/07/2021;;;;;;;;Chemnitz University of Technology, Germany;;;;;Aktionsfolgenbasierte Bewegungssynthese im Bereich der digitalen Fabrik.;;2019
9452098;Jiayu Zhou;;https://hdl.handle.net/2286/R.I.25176|https://www.base-search.net/Record/ba0e99bc1e6557976e02d21033fe0eb9d468e170aba6d529816dd0af0399500c;;;;;phd/basesearch/Zhou14e;04/05/2022;;base-search.net (ftarizonastateun:item:25176);source;;;;;Arizona State University, Tempe, USA;;;;;Multi-Task Learning and Its Applications to Biomedical Informatics.;;2014
9442613;Jan Tamm;;http://rosdok.uni-rostock.de/file/rosdok_derivate_000000003449/Dissertation_Tamm_2008.pdf|https://d-nb.info/989666360|https://d-nb.info/990060489|https://nbn-resolving.org/urn:nbn:de:gbv:28-diss2008-0037-8;oa;;;;phd/de/Tamm2008;17/07/2021;;;;;1-231;;;University of Rostock, Germany;;;;;Prefetchingverfahren für verteilte hypermediale Lernanwendungen.;;2007
9432558;Serge Vladimir Emteu Tchagou;;https://tel.archives-ouvertes.fr/tel-01247429|https://tel.archives-ouvertes.fr/tel-01251336;oa|oa;;;;phd/hal/EmteuTchagou15;21/07/2020;;;;;;;;Grenoble Alpes University, France;;;;;Réduction a la volée du volume des traces d' exécution pour l'analyse d'applications multimédia de systemes embarqués. (Reducing trace size in multimedia applications endurance tests).;;2015
9404730;Akmal Jahan Zeb;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.239992;;;;;phd/ethos/Zeb93;05/04/2022;;British Library, EThOS;source;;;;;University of Liverpool, UK;;;;;Browsing versus searching in a collaborative authoring hypertext.;;1993
9437548;Dirk Michael Bühler;;https://d-nb.info/995376913;;;;;phd/de/Buhler2009;17/07/2021;;;;;1-167;;;University of Ulm;;;;;Domain-level reasoning for dialogue systems.;;2009
3055163;Finn Dag Buø;;https://d-nb.info/949283754;;;;;books/daglib/0086139;17/07/2021;;;;;I-IV, 1-110;;;Karlsruhe Institute of Technology, Germany;;;;;FeasPar - a feature structure parser learning to parse spontaneous speech.;;1996
9414522;Xingyu Zhao 0001;;http://openaccess.city.ac.uk/16092/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.702041;;;;;phd/ethos/Zhao16a;05/04/2022;;British Library, EThOS;source;;;;;City University London, UK;;;;;On the probability of perfection of software-based systems.;;2016
9401874;Wolfgang Schmidt 0001;;https://d-nb.info/861092155;;;;;phd/dnb/Schmidt86;17/07/2021;;;;;gen-74;;;University of Bonn, Germany;;;;;Strukturelle Aspekte in der kombinatorischen Optimierung: Greedoide auf Graphen.;;1986
9422196;Manel Sansa;;https://tel.archives-ouvertes.fr/tel-03313747;;;;;phd/hal/Sansa20;03/09/2021;;;;;;;;Institut National des Sciences Appliquées et de Technologie, LISI, Tunisia;;;;;A new model to improve the life cycle of products since early design phase. (Un nouveau modèle pour améliorer le cycle de vies des produits dès la phase de conception).;;2020
9412438;Abdelhamid Abdouni;;http://eprints.aston.ac.uk/13341/|https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.258422;;;;;phd/ethos/Abdouni89;05/04/2022;;British Library, EThOS;source;;;;;Aston University, Birmingham, UK;;;;;HERAX: a microcomputer-based expert system approach for human reliability analysis.;;1989
9446412;Hassan Naseri;;https://aaltodoc.aalto.fi/handle/123456789/30615|https://www.base-search.net/Record/3c9a7404d3b668919670cef07bd58a12fe15ffaa5aeb8265e72d3faf965bbf19;;;;;phd/basesearch/Naseri18;15/11/2018;;base-search.net (ftaaltouniv:oai:aaltodoc.aalto.fi:123456789/30615);source;;;;;Aalto University, Helsinki, Finland;;;;;Localization and Mapping in Wireless Networks: Models and Algorithms.;;2018
9427928;Lucas Bueno Ruas de Oliveira;;http://search.ndltd.org/show.php?id=oai:union.ndltd.org:IBICT/oai:agregador.ibict.br.BDTD_USP:oai:teses.usp.br:tde-27112015-145425|https://tel.archives-ouvertes.fr/tel-01299803;oa;;;;phd/hal/BuenoRuasDeOliveira15;21/07/2020;;;;;;;;University of Southern Brittany, Morbihan, France|University of São Paulo, Brazil;;;;;Architectural design of service-oriented robotic systems. (Conception architecturale des systèmes robotiques orientée services).;;2015
9444969;Christina Grönwall;;https://nbn-resolving.org/urn:nbn:se:liu:diva-7685|https://www.base-search.net/Record/a19974b24858bc39f9008274e896a939eaf8bafad35ec906b71a7b1bd6067114;;;;;phd/basesearch/Gronwall06;12/02/2020;;base-search.net (ftlinkoepinguniv:oai:DiVA.org:liu-7685);source;;;;;Linköping University, Sweden;;;;;Ground Object Recognition using Laser Radar Data : Geometric Fitting, Performance Analysis, and Applications.;;2006
9380178;Venkata Subbarao Veeravasarapu;;http://publikationen.ub.uni-frankfurt.de/frontdoor/index/index/docId/55138|https://d-nb.info/1215756224|https://nbn-resolving.org/urn:nbn:de:hebis:30:3-551382;;;;;phd/dnb/Veeravasarapu20;17/07/2021;;;;;;;;University of Frankfurt, Frankfurt am Main, Germany;;;;;Simulations for cognitive vision.;;2020
9372796;João Marcelo Ceron;;http://search.ndltd.org/show.php?id=oai:union.ndltd.org:IBICT/oai:teses.usp.br:tde-28022018-105426|http://www.teses.usp.br/teses/disponiveis/3/3141/tde-28022018-105426/;;;;;phd/ndltd/Ceron17;23/07/2018;;ndltd.org (oai:teses.usp.br:tde-28022018-105426);source;;;;;University of São Paulo, Brazil;;;;;MARS: uma arquitetura para análise de malwares utilizando SDN.;;2017
9383946;Karl Ulrich Goecke;;http://archiv.ub.uni-bielefeld.de/disshabi/2002/0085/|https://d-nb.info/965773914|https://d-nb.info/965904458|https://nbn-resolving.org/urn:nbn:de:hbz:361-3181;;;;;phd/dnb/Goecke02;17/07/2021;;;;;1-180;;;Bielefeld University, Germany;;;;;Aktivitätsbeschreibung und -erläuterung: Kategorisierung und Planung in hybriden Agentenarchitekturen.;;2002
3047270;Markus H. Gross;;;;;;;books/daglib/0070053;24/03/2011;;;;;I-V, 1-180;;;Universität Saarbrücken;;;;;Sichtbarkeit von Freileitungen - erster Einsatz der graphischen Datenverarbeitung und Bildanalyse.;;1989
9412765;Stephen Brien;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.326076;;;;;phd/ethos/Brien99;05/04/2022;;British Library, EThOS;source;;;;;University of Oxford, UK;;;;;A logic and model for the Z standard.;;1999
9403934;Behzad Bastani;;https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.608388;;;;;phd/ethos/Bastani10;05/04/2022;;British Library, EThOS;source;;;;;University of Cambridge, UK;;;;;Open evolvable systems design by process-oriented modeling.;;2010
9363665;Jilong Kuang;;https://www.escholarship.org/uc/item/3jv190hf;;;;;phd/us/Kuang11;22/06/2022;;;;;;;;University of California, Riverside, USA;;;;;Power Efficient Scheduling for Network Applications on Multicore Architecture.;;2011
9424510;Julien David;;https://tel.archives-ouvertes.fr/tel-00587637;oa;;;;phd/hal/David10a;21/07/2020;;;;;;;;University of Paris-Est, France;;;;;Génération aléatoire d'automates et analyse d'algorithmes de minimisation. (Random generation of automata and analysis of their state minimization algorithms).;;2010
9456675;Volodymyr Mnih;;http://hdl.handle.net/1807/35911;;;;;phd/ca/Mnih13;29/07/2022;;;;;;;;University of Toronto, Canada;;;;;Machine Learning for Aerial Image Labeling.;;2013
9371485;Hui Wang 0011;;http://library.cuhk.edu.hk/record=b6074500;;;;;phd/ndltd/Wang07c;22/07/2019;;ndltd.org (oai:cuhk-dr:cuhk_344133);source;;;;;Chinese University of Hong Kong, Hong Kong;;;;;ISPs' traffic engineering and peering strategy.;;2007
9431409;Vincent Danjean;;https://tel.archives-ouvertes.fr/tel-00009541;oa;;;;phd/hal/Danjean04;21/07/2020;;;;;;;;École normale supérieure de Lyon, France;;;;;Contribution à l'élaboration d'ordonnanceurs de processus légers performants et portables pour architectures multiprocesseurs. (Contribution to the design of portable and efficient threads schedulers for multiprocessors architectures).;;2004
9375168;Eduardo de Azevedo Botter;;http://search.ndltd.org/show.php?id=oai:union.ndltd.org:IBICT/oai:agregador.ibict.br.BDTD_ITA:oai:ita.br:2474|http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2474;;;;;phd/ndltd/Botter01;01/08/2017;;ndltd.org (oai:agregador.ibict.br.BDTD_ITA:oai:ita.br:2474);source;;;;;Instituto Tecnológico de Aeronáutica, São José dos Campos, São Paulo, Brazil;;;;;Utilização de redes neurais artificiais na classificação de sinais eletrocardiográficos atriais.;;2001
9440245;Katharina Hahn;;http://www.diss.fu-berlin.de/diss/receive/FUDISS_thesis_000000018311|https://d-nb.info/100777049X|https://d-nb.info/1024784460|https://nbn-resolving.org/urn:nbn:de:kobv:188-fudissthesis000000018311-7;;;;;phd/de/Hahn2010;17/07/2021;;;;;1-155;;;Free University of Berlin;;;;;Transactional support for ad-hoc cooperations in mobile environments.;;2010
3049282;Alke Martens;;https://d-nb.info/970855206;;;978-3-89838-281-6;;books/daglib/0010927;17/07/2021;;;;;I-XIX, 1-243;Infix Akademische Verlagsgesellschaft;;University of Rostock, Germany;DISKI;db/series/diski/index.html;;;Ein Tutoring Prozess Modell für fallbasierte intelligente Tutoring Systeme.;281;2004
